market_hash_name,hash
'Sticker | SicK (Gold) | Berlin 2019',1004545656576532218933234474492795031821753125636918562342882684251380017382
'Sticker | xseveN | Berlin 2019',106891131015631237683594572652091888883610535755380049754395013504812716105213
'Souvenir P90 | Glacier Mesh (Battle-Scarred)',12816497662987246677493176319865599488178957151735493845749310344936709570656
'★ StatTrak™ Classic Knife | Forest DDPAT (Well-Worn)',1058443040254038594106115700988422432369273967766426370672331344653315988987
'X-Ray P250 Package',86779667941828093988820856616017204415100759562803641734948674349236583136949
'R8 Revolver | Reboot (Field-Tested)',89939803043610975569952523982571806539723629243690943500525101683878112702436
'★ StatTrak™ Talon Knife | Slaughter (Factory New)',90001562914081720614065676838123939503606716987506821602601842736441337717161
'★ StatTrak™ Classic Knife | Forest DDPAT (Field-Tested)',113980762391350444356305002731637033002335457727444994685492339060673605182413
'Souvenir PP-Bizon | Carbon Fiber (Factory New)',108700152149109660573992903416882886612147911819705231104308539134583134584888
'M4A4 | The Emperor (Battle-Scarred)',85736620972631956325227166704045140936333547425671653587731234782572140152897
'Sticker | SicK (Foil) | Berlin 2019',57586131068762235376417977338841582732398375756484528751427282678859541478270
'StatTrak™ UMP-45 | Plastique (Minimal Wear)',66474346590159124466209562914533732228482882768874061535506377110113817009330
'SG 553 | Tiger Moth (Minimal Wear)',89258966963712997475136967686427606939940389979617125994549056660024371909948
'P90 | Off World (Well-Worn)',95855456330610286243293064927655904059437717441585812265419800147807198890898
'★ Classic Knife | Slaughter (Field-Tested)',9602921914998072334329700454343094956429851362735758043403884287257243151217
'Five-SeveN | Triumvirate (Minimal Wear)',100656337064576048782734061871874500661474516110119149456218534942758140449153
'★ Classic Knife | Stained (Factory New)',94037130971232420067259913085697828803208791912266035811504821693593696493999
'Dual Berettas | Moon in Libra (Minimal Wear)',100847412355532172780548487756072462587590920041206555968514544586550085449762
'★ Bowie Knife | Blue Steel (Battle-Scarred)',49641199080725736862671431624172226197072126962769929504914332077087193553680
'StatTrak™ Nova | Wild Six (Factory New)',20177887745715710409655184276282115425690326625067154970811236244626264189048
'Souvenir Nova | Polar Mesh (Factory New)',48166055277861234728669881684633679832043097670474770206581938582978705555611
'Souvenir Negev | Bulkhead (Minimal Wear)',96659796772901938164831446053445996380951038215067646326888410925464105038464
'StatTrak™ MP9 | Hydra (Field-Tested)',111194064473941873888302717607725012358293422643498834008418196462371214178388
'P2000 | Handgun (Battle-Scarred)',83883545449878076185610140187751991848751140219318408046555359023629702780617
'StatTrak™ MP9 | Deadly Poison (Factory New)',97474050702748832062687905851771744255155239150397962884171680614183423185243
'StatTrak™ P250 | Wingshot (Minimal Wear)',54585903953293040171635066566833085547772504196558604621760227956371090610852
'SG 553 | Aerial (Field-Tested)',104291134182318086709108632884524373766911598077161439575290943648585687382448
'StatTrak™ FAMAS | Commemoration (Field-Tested)',29882973769465580190619299666302817186264728253687295357611484338476159628953
'Sticker | ableJ (Gold) | Berlin 2019',19918184229055897922677640078788165434496663852781461734102268060093699992824
'Souvenir MAC-10 | Palm (Battle-Scarred)',97958369502011184994884998513627969952610799866637543987172712708387929506606
'Sticker | t0rick | Berlin 2019',13222584079040795543629440314828622199449718627333868725430629567172483104413
'Dual Berettas | Ventilators (Minimal Wear)',2658015737273693965918341648203758658329272569102133595327653455593540915391
'Sawed-Off | Orange DDPAT (Minimal Wear)',51770401531803712714868999209299961220235345251507850376552209661654842673761
'Five-SeveN | Buddy (Minimal Wear)',5451673111800045722444997865360704394677935524411384466518266098833304686853
'P2000 | Imperial Dragon (Minimal Wear)',41347579030219383334798466489810479433133367990952170948360410503920318029482
'StatTrak™ P90 | Nostalgia (Well-Worn)',42653938657782013588532258639856612211348750505117481624826388837299874475533
'Desert Eagle | Corinthian (Well-Worn)',34355515904544765256789743739268078402580008297862963017334440822822276758399
'Dual Berettas | Elite 1.6 (Well-Worn)',29670986032063655214686470136909617237826902502756201459496016404109297783933
'★ Classic Knife | Urban Masked (Battle-Scarred)',60196116690888219888918078551716544191447009373354100727476703368204690888227
'StatTrak™ P90 | Grim (Minimal Wear)',108843690585584693135721830872596766108381975736061545823755906853867403196617
'M249 | Aztec (Minimal Wear)',1043776684228905316460624324683955104486424685145392674199995389140518293670
'UMP-45 | Plastique (Minimal Wear)',16249522768856803008880194940252025103096510292118492010693152290526303886484
'StatTrak™ FAMAS | Decommissioned (Minimal Wear)',81506638215560757395504534585992386343792044733258160287369457943160868717843
'P250 | Inferno (Minimal Wear)',49658306938513505116413869008958313691826485636369837508048434119086913034020
'MAG-7 | Seabird (Field-Tested)',72158044095614746550725998586156317496908343898973721294311544646119205163393
'Sticker | Vigilance (Holo)',86033946322584064182575196540252930684801432770961389296637772174489212124086
'StatTrak™ SCAR-20 | Assault (Field-Tested)',96823028267996944968317677213403943896162148627562175369969194003453076198247
'Desert Eagle | Bronze Deco (Battle-Scarred)',88593431672829378065735195476390077452088576632388697160363128196890640243725
'Nova | Tempest (Factory New)',83098557283177083034607545423807495996924394296894085982820727573286759468347
'StatTrak™ Desert Eagle | Oxide Blaze (Factory New)',38802025683834601080658717345585093511855150046133474304388812064947105176861
'Sticker | speed4k | Berlin 2019',37581823617287026642729292710516819490186601853100272696199548334694060504232
'Sticker | EspiranTo | Berlin 2019',1492825585292797771230591864611286467376754345743894947248387887032745026453
'Sticker | Attacker | Berlin 2019',49299860355409644026287781032037833361500011969749837413866463269755871763050
'Souvenir AK-47 | Black Laminate (Field-Tested)',33685474571772408322413906194052367800664238387778725519150478014211766470570
'Sticker | arT | Berlin 2019',30865478775001460508393442777596672214352545262867820234200766291506011904592
'Nova | Toy Soldier (Factory New)',92926844123226132162819847917690966936846474873120088627860719551205516171099
'Sticker | NBK- | MLG Columbus 2016',60080707078734085845387326548569926071855372281480681608545049926045904893242
'StatTrak™ FAMAS | Decommissioned (Factory New)',14016079826168324155576660968440095235893287723637818298865133137073949467584
'★ Navaja Knife | Safari Mesh (Minimal Wear)',106263377009385689480462595084097230785837335674252024115276037957960966990639
'★ StatTrak™ Classic Knife | Stained',83576000782304356807411464930916642777749201292184508196644384648385843798267
'StatTrak™ XM1014 | Heaven Guard (Factory New)',69046035309617726350491841864112359875373381687942675501758743191029471030451
'Sawed-Off | Origami (Battle-Scarred)',1513906070299309593203307974419364821819054427473987147323460572726749745568
'StatTrak™ Dual Berettas | Dualing Dragons (Battle-Scarred)',25191930688786773788625086341223867942926901911735314386410967811250612494483
'Glock-18 | Wasteland Rebel (Minimal Wear)',882933808103182678356235189738356333962344979614939820123080540626727405468
'★ Classic Knife | Safari Mesh (Battle-Scarred)',68146652425276045983069967357128669838912224223000832819247022406611397002053
'AUG | Syd Mead (Minimal Wear)',109973651879425832273129886913076498444500479442834940892107153788696278061326
'Sealed Graffiti | Rekt',107455245129583045648403850703837726921475092670095124586671403111487794333340
'SG 553 | Tornado (Minimal Wear)',7125489736108854189682251584845405656576373599457020455067267219329279730522
'Souvenir M4A4 | Converter (Field-Tested)',66818822026226058020771868855652540926860502329396301027779640792001296745541
'Souvenir AK-47 | Black Laminate (Minimal Wear)',74956400977855602740995458302300661783174331530523972460156849135278687072287
'Sticker | dupreeh (Gold) | Berlin 2019',56712377496147307223665222201409379820151184318677705692155506966832631320773
'Sticker | Lekr0 (Gold) | Berlin 2019',2151143280220581113804972309883324758869080419921236427114763623815633260936
'Sticker | BnTeT | Berlin 2019',93427210203128088081304564096227517382726907528098092672954071014361709292254
'P250 | Crimson Kimono (Field-Tested)',47252217925826908233765143462657043157538583257753661144260059765654317688176
'Souvenir SSG 08 | Detour (Field-Tested)',78245048803556134418014997094792382604827291256493205791737527872457642251590
'StatTrak™ Sawed-Off | Origami (Well-Worn)',18464516717229293825203767778549595650703914066281290215566689975570273074877
'Souvenir Galil AR | Cold Fusion (Battle-Scarred)',7845136133091063715862145202744344889889208951636483260705350412161720704721
'Tec-9 | Bamboozle (Factory New)',23876453568039540797283215883801129830800845520824164032546985611269818636096
'★ Talon Knife | Crimson Web (Battle-Scarred)',94360353140540093860605529381175843177425343649662162789790511248555192304544
'Souvenir XM1014 | VariCamo Blue (Field-Tested)',41781237393632963339375416047441991110065078393725351020555656493561843798253
'Sticker | Lucky (Foil) | Berlin 2019',68281573690284558319416462593470856285693876130817540697237215275281204965814
'G3SG1 | Flux (Field-Tested)',79840871938308975524749491287401831346569899207554556339775207232490299570140
'Souvenir AUG | Radiation Hazard (Battle-Scarred)',54710304740918649115420428657135193662688222879731548561325894390184747380723
'Sticker | ottoNd (Gold) | Berlin 2019',52150836136931035697937713991595537559145610611148484710127367875604849107175
'Sticker | Rickeh (Gold) | Berlin 2019',72898314759340375498410136639860435802484483949075620428270723724374091341432
'PP-Bizon | Photic Zone (Well-Worn)',95966409611269231200973732991260410871056128110911509919364645180931208602504
'StatTrak™ M4A1-S | Flashback (Minimal Wear)',84353303531963601482362686586441293474670760286590911313580623303390481487725
'★ Navaja Knife | Urban Masked (Battle-Scarred)',28712968692476122570281827334315856446762220978433860044895334320795368409220
'Sticker | jkaem | Berlin 2019',60536951982737254084669469115551487159760976632795756750984840853838761685126
'Sticker | MIBR | Berlin 2019',76934842174206307258763122562083820572391744697599893701266476840230114661825
'Sticker | Aerial | Berlin 2019',86784421498321905691193720899989607752384667744440444601834195035545470362911
'Sticker | Ninjas in Pyjamas (Holo) | Berlin 2019',34413893041460227842512060409612539515086974842490520068985777808888188759914
'XM1014 | Scumbria (Minimal Wear)',41400805759908262584632556521830629418681525455401088700269967945401089609080
'Sticker | t0rick (Gold) | Berlin 2019',71262472594467496968679458512819937457427963680804387778707756795751075160153
'Sticker | ZywOo | Berlin 2019',49215854922096720549955632861384153246596801125731707147989812110961893320095
'Sticker | ShahZaM (Foil) | Berlin 2019',94919242765017225772600567386779105916150167286094072338176766740887143240229
'Sticker | Tyloo (Holo) | Berlin 2019',90608112853426352900611017822650620295368178498443897161358147248401313772554
'Berlin 2019 Nuke Souvenir Package',103766403749159211193440458297449027807209709556792620200280189575415851999507
'Souvenir MP7 | Gunsmoke (Battle-Scarred)',13043036835025257751161375213591650746401425541998246219920478453666255411807
'Souvenir PP-Bizon | Facility Sketch (Well-Worn)',99035072923136759099679147351294762765625626143025482017173751067271608017307
'Sticker | Aleksib | Berlin 2019',99942706449803378367398270163557927828337607783804260276242061209852805109002
'Sticker | kinqie | Berlin 2019',90460170109487680432314280439395179115038362050425328635847734201444895976531
'Sticker | xsepower | Berlin 2019',62710629243729757871827558719721330442110951642776181266195373783569589156810
'Sticker | v4lde | Berlin 2019',102233660999972678740539585951950597381206709213851134523213486110255215570764
'Sticker | xand | Berlin 2019',112053206029999732795745498475649710155619111381951229631781172254390441159691
